user,channel,message,timestamp
geauxtama,healthygamer_gg ,Hyper relatable.,2021-07-16 15:24:42
samanuelcz,healthygamer_gg ,<3,2021-07-16 15:24:43
aero_n_zero,healthygamer_gg ,@Domwindu You got it bro!! EZ Clap,2021-07-16 15:24:43
singlefate,healthygamer_gg ,IVE INVESTED 500 SHARES DUDE,2021-07-16 15:24:44
loern,healthygamer_gg ,GAMBLING TIME EZ Clap,2021-07-16 15:24:44
thechrogma,healthygamer_gg ,<3,2021-07-16 15:24:44
kingkrishlive,healthygamer_gg ,FeelsStrongMan,2021-07-16 15:24:44
fireballtheferret,healthygamer_gg ,@maxinemaxinemax this,2021-07-16 15:24:45
zappbdot,healthygamer_gg ,get your cape out,2021-07-16 15:24:45
saxena_parth,healthygamer_gg ,I hate my life. there is no purpose left,2021-07-16 15:24:45
maxinemaxinemax,healthygamer_gg ,Or Shikamaru. Good luck men!,2021-07-16 15:24:46
natkl,healthygamer_gg ,im rooting for you Pog,2021-07-16 15:24:46
scopiox,healthygamer_gg ,STONKS,2021-07-16 15:24:46
prophet_4050,healthygamer_gg ,cant find the link chat. help,2021-07-16 15:24:48
skullz17,healthygamer_gg ,TO THE MOON,2021-07-16 15:24:48
smorc11,healthygamer_gg ,FeelsStrongMan,2021-07-16 15:24:49
akaleh___,healthygamer_gg ,EZ,2021-07-16 15:24:49
juniverse1,healthygamer_gg ,@domwindu  YOU GOT THIS <3 <3,2021-07-16 15:24:49
haveyoutriedducktape,healthygamer_gg ,HYPERS Dom!,2021-07-16 15:24:49
airwhiff,healthygamer_gg ,i believe <3 o7,2021-07-16 15:24:49
superdarkvoiid,healthygamer_gg ,🙌🏾🙌🏾🙌🏾,2021-07-16 15:24:49
zincqk,healthygamer_gg ,invest in DOGE invest in DOM,2021-07-16 15:24:50
drewlix,healthygamer_gg ,EZ,2021-07-16 15:24:51
replaykay,healthygamer_gg ,EZ Clap that's our gigachad,2021-07-16 15:24:51
captain_mushu,healthygamer_gg ,go dom go!,2021-07-16 15:24:53
shaik_12,healthygamer_gg ,EZ,2021-07-16 15:24:53
fahd_khan,healthygamer_gg ,FeelsStrongMan New Cult Leader,2021-07-16 15:24:53
jackjoejacket,healthygamer_gg ,Yah I be into seeing his growth,2021-07-16 15:24:53
samanuelcz,healthygamer_gg ,FeelsStongMan,2021-07-16 15:24:54
klitkommanda,healthygamer_gg ,Invest in $DOM POGGERS,2021-07-16 15:24:56
rexhappy,healthygamer_gg ,<3,2021-07-16 15:24:56
mahiel3,healthygamer_gg ,No doubters EZ Clap,2021-07-16 15:24:56
2ezpz2plzme,healthygamer_gg ,AOOOOE,2021-07-16 15:24:56
markstop,healthygamer_gg ,where can i find the video on suicidality he mentioned,2021-07-16 15:24:57
deeprum,healthygamer_gg ,EZ,2021-07-16 15:24:57
memolmedo,healthygamer_gg ,$DOM,2021-07-16 15:24:58
kry_before_sleep,healthygamer_gg ,FeelsStrongMan,2021-07-16 15:24:58
emperorsp6,healthygamer_gg ,📈📈📈,2021-07-16 15:24:58
syrensmh,healthygamer_gg ,BELIEVERS FeelsStrongMan Clap,2021-07-16 15:24:58
tech_teller,healthygamer_gg ,AOOOOE,2021-07-16 15:24:59
louii__,healthygamer_gg ,EZ,2021-07-16 15:24:59
wizz4e,healthygamer_gg ,@saxena_parth <3,2021-07-16 15:24:59
kwesiquest,healthygamer_gg ,EZ,2021-07-16 15:24:59
4circ,healthygamer_gg ,HYPERS 📈,2021-07-16 15:24:59
tray_56,healthygamer_gg ,@Domwindu We believe in you! Just do whatever you want to do. EZ Clap,2021-07-16 15:25:00
sleirbag1337,healthygamer_gg ,giga chad lets go,2021-07-16 15:25:00
kyza_draws,healthygamer_gg ,WAY TO GO!,2021-07-16 15:25:00
haveyoutriedducktape,healthygamer_gg ,HYPERS Let's go Dom!,2021-07-16 15:25:00
pogchamp_is_whack30303030,healthygamer_gg ,GIGACHAD MODE ACTIVATED Pog,2021-07-16 15:25:00
astrokcd,healthygamer_gg ,gigachad LETS GOO,2021-07-16 15:25:01
frostnetz,healthygamer_gg :I'm a lot like him actually ,S,2021-07-16 15:25:02
zeromugen,healthygamer_gg ,Giga windu,2021-07-16 15:25:02
rebel17tv,healthygamer_gg ,<3,2021-07-16 15:25:02
haize_uwu,healthygamer_gg ,FeelsStrongMan for family,2021-07-16 15:25:03
gracedidntwakeup,healthygamer_gg ,YEP,2021-07-16 15:25:03
xbuttery,healthygamer_gg ,EZ,2021-07-16 15:25:04
loern,healthygamer_gg ,INVESTED IN DOM.COIN EZ Clap,2021-07-16 15:25:04
nergal999,healthygamer_gg :@saxena_parth same brother ,(,2021-07-16 15:25:05
autumn_bird_,healthygamer_gg ,we have our chad bois,2021-07-16 15:25:05
shaik_12,healthygamer_gg ,FeelsStrongMan Clap,2021-07-16 15:25:07
modxta23,healthygamer_gg ,DOUBTERS FeelsOkayMan 👉 🚪,2021-07-16 15:25:07
kappaspammer9000,healthygamer_gg ,EZ,2021-07-16 15:25:07
maulds,healthygamer_gg ,KEKW,2021-07-16 15:25:07
fahd_khan,healthygamer_gg ,YEP Clap,2021-07-16 15:25:08
zenith_,healthygamer_gg ,Pog do it for chat,2021-07-16 15:25:08
scopiox,healthygamer_gg ,for us ! Clap,2021-07-16 15:25:08
ocygord,healthygamer_gg ,thats a Pog,2021-07-16 15:25:09
phantom_tornado,healthygamer_gg ,always me in the mirror or the shadow,2021-07-16 15:25:09
bangiob,healthygamer_gg ,CULT,2021-07-16 15:25:09
disastercat,healthygamer_gg ,<3,2021-07-16 15:25:10
tommguy,healthygamer_gg ,for us <3,2021-07-16 15:25:10
jackjoejacket,healthygamer_gg ,As an example,2021-07-16 15:25:10
nick_mcn,healthygamer_gg ,Nice,2021-07-16 15:25:10
syrensmh,healthygamer_gg ,AOOOOE THE CULT,2021-07-16 15:25:10
miathan52,healthygamer_gg ,YEP cult,2021-07-16 15:25:11
rebner16,healthygamer_gg ,drhgPepega,2021-07-16 15:25:11
thecupcakehero,healthygamer_gg ,for the cult LUL,2021-07-16 15:25:12
creepyweeper,healthygamer_gg ,AOE HEALS,2021-07-16 15:25:12
howdypie,healthygamer_gg ,Do it for the family,2021-07-16 15:25:12
generalspankme,healthygamer_gg ,LULW,2021-07-16 15:25:12
phara91,healthygamer_gg ,do it for the KULT <3 <3 <3 <3,2021-07-16 15:25:12
aquacat_,healthygamer_gg ,VirtualHug VirtualHug VirtualHug VirtualHug VirtualHug,2021-07-16 15:25:12
memolmedo,healthygamer_gg ,POGCHAMP,2021-07-16 15:25:12
thethymewizard,healthygamer_gg ,us KEKW,2021-07-16 15:25:13
4circ,healthygamer_gg ,FeelsStrongMan cult leader,2021-07-16 15:25:13
pogchamp_is_whack30303030,healthygamer_gg ,Pepega ME,2021-07-16 15:25:13
redboot39,healthygamer_gg ,DO IT FOR US,2021-07-16 15:25:14
jeck624z,healthygamer_gg ,<3,2021-07-16 15:25:14
netriel87,healthygamer_gg ,potastHype potastHype potastHype,2021-07-16 15:25:14
kramzereturns,healthygamer_gg ,YAY FeelsGoodMan,2021-07-16 15:25:14
gecklord,healthygamer_gg ,<3,2021-07-16 15:25:14
floorkiler,healthygamer_gg ,widepeepoHappy <3 thats ouer chad,2021-07-16 15:25:14
sparks459,healthygamer_gg ,<3,2021-07-16 15:25:14
mahiel3,healthygamer_gg :D: R,s,2021-07-16 15:25:14
gracedidntwakeup,healthygamer_gg ,<3,2021-07-16 15:25:14
tdhkidder,healthygamer_gg ,YEP Kult,2021-07-16 15:25:14
vi_neuro,healthygamer_gg ,<3,2021-07-16 15:25:14
thraask,healthygamer_gg ,I’m so invested. Dom’s got this!!!,2021-07-16 15:25:14
wizz4e,healthygamer_gg ,twitch chaD,2021-07-16 15:25:15
lilsmokeytv,healthygamer_gg ,LETS GO,2021-07-16 15:25:15
jkspice420,healthygamer_gg ,CULT LEADER YEP,2021-07-16 15:25:15
rafa_pker,healthygamer_gg ,for us,2021-07-16 15:25:15
error_40420,healthygamer_gg ,Pog,2021-07-16 15:25:15
aabbytries,healthygamer_gg ,ayyyyy <3,2021-07-16 15:25:16
tamamocha,healthygamer_gg ,FeelsStrongman,2021-07-16 15:25:16
ghostchili,healthygamer_gg ,Twitch Chat anitaDyarr,2021-07-16 15:25:16
dethrey,healthygamer_gg ,chattars,2021-07-16 15:25:16
kogli,healthygamer_gg ,CULT LETSGO,2021-07-16 15:25:16
distilledhoney,healthygamer_gg ,twitch plebs Pog,2021-07-16 15:25:16
replaykay,healthygamer_gg ,<3,2021-07-16 15:25:16
kysono,healthygamer_gg ,Dr. Kepper,2021-07-16 15:25:16
smoke2bwoke,healthygamer_gg ,Pog For Dr. K,2021-07-16 15:25:16
marz26,healthygamer_gg ,CHADDERS,2021-07-16 15:25:16
massivelegendd,healthygamer_gg ,drhgHeart drhgHeart drhgHeart,2021-07-16 15:25:17
bradley__________,healthygamer_gg ,YEP cult,2021-07-16 15:25:17
ilovenuggets,healthygamer_gg ,AOOOOE,2021-07-16 15:25:17
thechrogma,healthygamer_gg ,LET'S GO,2021-07-16 15:25:17
zhaulted,healthygamer_gg ,I Doubt cuz i wouldn't do it LUL,2021-07-16 15:25:17
thejproshow,healthygamer_gg ,for chat! <3,2021-07-16 15:25:17
isunless,healthygamer_gg :,),2021-07-16 15:25:18
smorc11,healthygamer_gg ,Pog,2021-07-16 15:25:18
rebel17tv,healthygamer_gg ,Pog,2021-07-16 15:25:18
icyryno,healthygamer_gg ,family,2021-07-16 15:25:18
tshlrt,healthygamer_gg ,Pog,2021-07-16 15:25:18
shaik_12,healthygamer_gg ,Pog,2021-07-16 15:25:18
chilli250,healthygamer_gg ,THANKS FOR THE STREAM YALL <3,2021-07-16 15:25:18
amatuerhour,healthygamer_gg ,Yep Cult,2021-07-16 15:25:18
aero_n_zero,healthygamer_gg ,LETSS GOOOO,2021-07-16 15:25:18
xbuttery,healthygamer_gg ,Pog,2021-07-16 15:25:18
jim2be,healthygamer_gg ,YEEEEEEEE DOM,2021-07-16 15:25:19
theteensycat,healthygamer_gg ,Pog,2021-07-16 15:25:19
synora_,healthygamer_gg ,FOR US. YAY,2021-07-16 15:25:19
freedomsock,healthygamer_gg ,YEP CULT,2021-07-16 15:25:19
v2h4fiofewv9j,healthygamer_gg ,YEP,2021-07-16 15:25:19
the_meka_ultra,healthygamer_gg ,xqcS xqcSword,2021-07-16 15:25:19
triplaf,healthygamer_gg ,COME ON MAN,2021-07-16 15:25:19
scopiox,healthygamer_gg ,LETS FREAKING GOOOOOO,2021-07-16 15:25:19
fahd_khan,healthygamer_gg ,Pog Me,2021-07-16 15:25:19
lmdoubleg,healthygamer_gg ,for us Pog,2021-07-16 15:25:19
ceejayepicnics,healthygamer_gg ,KPOPheart KPOPcheer KPOPheart KPOPcheer KPOPheart KPOPcheer KPOPheart KPOPcheer KPOPheart,2021-07-16 15:25:20
plaguerist,healthygamer_gg ,AOOOOE,2021-07-16 15:25:20
tiltproofnchill,healthygamer_gg ,Pog,2021-07-16 15:25:20
pebblenaut,healthygamer_gg ,LET'S GO,2021-07-16 15:25:20
mad_man_97,healthygamer_gg ,Pog,2021-07-16 15:25:20
akaleh___,healthygamer_gg ,Pog,2021-07-16 15:25:20
deeprum,healthygamer_gg ,Pog,2021-07-16 15:25:20
disastercat,healthygamer_gg ,<3<3<3,2021-07-16 15:25:20
kingkrishlive,healthygamer_gg ,Pog,2021-07-16 15:25:20
canef13,healthygamer_gg ,LESGO,2021-07-16 15:25:20
sssandeh,healthygamer_gg ,LETS GOOOOOOOO,2021-07-16 15:25:20
jackjoejacket,healthygamer_gg ,Pog,2021-07-16 15:25:21
ghostility,healthygamer_gg ,Pog,2021-07-16 15:25:21
stigjo,healthygamer_gg ,Pog lets go,2021-07-16 15:25:21
maxinemaxinemax,healthygamer_gg ,Heck yeah!,2021-07-16 15:25:21
sili_dnb,healthygamer_gg ,Pog,2021-07-16 15:25:21
untilearsbleed,healthygamer_gg ,<3,2021-07-16 15:25:21
lukassasf,healthygamer_gg ,Pog,2021-07-16 15:25:21
healthygamer_gg,healthygamer_gg ,PogChamp,2021-07-16 15:25:21
muffinman_720,healthygamer_gg ,Pog,2021-07-16 15:25:21
feenskee,healthygamer_gg ,<3,2021-07-16 15:25:21
samanuelcz,healthygamer_gg ,Pog,2021-07-16 15:25:21
bulldog_mack,healthygamer_gg ,Pog,2021-07-16 15:25:21
takordas,healthygamer_gg ,Pog,2021-07-16 15:25:21
meruromu,healthygamer_gg ,yyaasss,2021-07-16 15:25:21
greenfantastic,healthygamer_gg ,widePeepoHappy,2021-07-16 15:25:21
autumn_bird_,healthygamer_gg ,AOOOOE,2021-07-16 15:25:21
antiliani,healthygamer_gg ,LETS GO SwiftRage,2021-07-16 15:25:22
syujicat,healthygamer_gg ,N GIRLS,2021-07-16 15:25:22
obeylix_,healthygamer_gg ,Pog,2021-07-16 15:25:22
sleepfeast,healthygamer_gg ,LETS GOOOOOOOOO,2021-07-16 15:25:22
azrl3l,healthygamer_gg ,CHAD,2021-07-16 15:25:22
fragiletostadas,healthygamer_gg ,Pog,2021-07-16 15:25:22
tech_teller,healthygamer_gg ,G AOOOOE,2021-07-16 15:25:22
devilfall,healthygamer_gg ,Pog,2021-07-16 15:25:22
klitkommanda,healthygamer_gg ,LESGOOOOO POGGERS,2021-07-16 15:25:22
sureiyatheranger,healthygamer_gg ,HYPE,2021-07-16 15:25:22
palocs,healthygamer_gg ,Pog,2021-07-16 15:25:22
zincqk,healthygamer_gg ,lets goooooooooooooooooooo,2021-07-16 15:25:22
sufferererik,healthygamer_gg ,LETSSS GOIOOOOOOOOOOOOOOOO,2021-07-16 15:25:23
rebner16,healthygamer_gg ,drhgHeart,2021-07-16 15:25:23
nipsii,healthygamer_gg ,Pog,2021-07-16 15:25:23
redone98,healthygamer_gg ,Pog,2021-07-16 15:25:23
mummelputz,healthygamer_gg :nice,)),2021-07-16 15:25:23
fogwarrior,healthygamer_gg ,HYPERS LETS GO,2021-07-16 15:25:23
syrensmh,healthygamer_gg ,LETS GOOOOO AOOOOE,2021-07-16 15:25:23
jaylei,healthygamer_gg ,LETS GOOOOOOO,2021-07-16 15:25:24
louii__,healthygamer_gg ,Pog me?,2021-07-16 15:25:24
louis78100,healthygamer_gg ,POGGERS,2021-07-16 15:25:24
tekman128,healthygamer_gg ,Pog,2021-07-16 15:25:24
fading_sleep,healthygamer_gg ,LETS GO Pog,2021-07-16 15:25:24
osterholz,healthygamer_gg ,weird,2021-07-16 15:25:24
much_love_from_bosnia,healthygamer_gg ,Pog,2021-07-16 15:25:24
rubb6969,healthygamer_gg ,INVEST IN DomCOIN,2021-07-16 15:25:24
playernoname,healthygamer_gg ,widepeepoHappy for us Pog,2021-07-16 15:25:24
pogchamp_is_whack30303030,healthygamer_gg ,LETS GOOOOOOOOOOOOOOOOOO Pog,2021-07-16 15:25:24
jeikeirei,healthygamer_gg ,NODDERS LETS GO NODDERS LETS GO NODDERS LETS GO NODDERS LETS GO,2021-07-16 15:25:24
georgikaradzhov,healthygamer_gg ,Pog,2021-07-16 15:25:24
klussic,healthygamer_gg ,LFGGGG,2021-07-16 15:25:24
wasaki101,healthygamer_gg ,<3,2021-07-16 15:25:24
janneq216,healthygamer_gg ,Pog for me?,2021-07-16 15:25:24
woollychu,healthygamer_gg ,AOOOOE,2021-07-16 15:25:24
vi_neuro,healthygamer_gg ,Pog LET'S GOOO,2021-07-16 15:25:24
teb_1,healthygamer_gg ,@Domwindu KappaPride nice,2021-07-16 15:25:24
4circ,healthygamer_gg ,PogChamp LET'S GOOOOO,2021-07-16 15:25:24
kyza_draws,healthygamer_gg ,YAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,2021-07-16 15:25:24
aqpw__,healthygamer_gg ,haHAA,2021-07-16 15:25:24
sant0sch,healthygamer_gg ,POGGERS,2021-07-16 15:25:24
zzzbri,healthygamer_gg ,LFGGGGG,2021-07-16 15:25:25
kwesiquest,healthygamer_gg ,Pog,2021-07-16 15:25:25
memolmedo,healthygamer_gg ,♥♥♥♥♥,2021-07-16 15:25:25
jaredthecat,healthygamer_gg ,let's go,2021-07-16 15:25:25
brosko_kz,healthygamer_gg ,Pog,2021-07-16 15:25:25
ngoko07,healthygamer_gg ,Pog,2021-07-16 15:25:25
hauii_,healthygamer_gg ,Pog,2021-07-16 15:25:25
0p3r4t10n_ch40s,healthygamer_gg ,monkaW,2021-07-16 15:25:25
error_40420,healthygamer_gg ,AOOOOE,2021-07-16 15:25:26
rifftraxsupporter,healthygamer_gg ,I would love to see your progress!,2021-07-16 15:25:26
ananas51,healthygamer_gg ,LETS GOOOOO Pog,2021-07-16 15:25:26
mahiel3,healthygamer_gg ,Poggers,2021-07-16 15:25:26
impeakabu,healthygamer_gg ,LETTTS GOOOOOO,2021-07-16 15:25:26
tamamocha,healthygamer_gg ,LES GOOOOOOOOOOOOOOOOO!,2021-07-16 15:25:26
noiceer1,healthygamer_gg ,for the bois,2021-07-16 15:25:26
yuniti,healthygamer_gg ,lol,2021-07-16 15:25:26
soldizzo,healthygamer_gg ,"We can't do it alone, gigas",2021-07-16 15:25:26
kayla_jolie,healthygamer_gg ,@icyryno walk for the sake of walking,2021-07-16 15:25:27
quinndt,healthygamer_gg ,POGGERS,2021-07-16 15:25:27
maazegm,healthygamer_gg ,<3 <3,2021-07-16 15:25:27
cocothundersnow,healthygamer_gg ,LETSSSGOOOOOOOO,2021-07-16 15:25:27
peaskeeper_,healthygamer_gg ,PogChamp,2021-07-16 15:25:27
gracedidntwakeup,healthygamer_gg ,AND GIRLS,2021-07-16 15:25:27
47stomars,healthygamer_gg ,KEKW,2021-07-16 15:25:27
shado_wisper,healthygamer_gg ,GOOOO!,2021-07-16 15:25:27
nobitacry,healthygamer_gg ,LESS GOOOOOOOOOOO,2021-07-16 15:25:27
creepyweeper,healthygamer_gg ,THERE'S THE CHAD,2021-07-16 15:25:27
kaninoki,healthygamer_gg ,HYPERS,2021-07-16 15:25:27
yhnu4,healthygamer_gg ,Pog,2021-07-16 15:25:27
aesopolis,healthygamer_gg ,LUL LUL LUL,2021-07-16 15:25:28
thecupcakehero,healthygamer_gg ,"LETS GO, PUMPED",2021-07-16 15:25:28
nineteeneightsix0,healthygamer_gg ,GO DOM!,2021-07-16 15:25:28
zappbdot,healthygamer_gg ,lol,2021-07-16 15:25:28
incredibledino,healthygamer_gg ,Pog LFG,2021-07-16 15:25:28
ruska_123,healthygamer_gg ,Clap,2021-07-16 15:25:28
rexy96_,healthygamer_gg ,PogChamp,2021-07-16 15:25:29
haize_uwu,healthygamer_gg ,widepeepoHappy for us,2021-07-16 15:25:29
aero_n_zero,healthygamer_gg ,LESSGOOOOOO,2021-07-16 15:25:29
general_pickleton,healthygamer_gg ,Pog,2021-07-16 15:25:29
konkydawng,healthygamer_gg ,Drake,2021-07-16 15:25:29
kramzereturns,healthygamer_gg ,Pogf,2021-07-16 15:25:29
them4gicmn,healthygamer_gg ,Pog,2021-07-16 15:25:29
zaggy_legion,healthygamer_gg ,monkaW chat arse,2021-07-16 15:25:29
haveyoutriedducktape,healthygamer_gg ,HYPERS Let's go Dom! AOOOOE,2021-07-16 15:25:29
mari_epk,healthygamer_gg ,GAWD,2021-07-16 15:25:29
scopiox,healthygamer_gg ,Pog lets gooooooo giga chad,2021-07-16 15:25:29
dukedumb,healthygamer_gg ,gachiBASS,2021-07-16 15:25:29
dckrillin,healthygamer_gg ,LULW,2021-07-16 15:25:29
littlejackfrost,healthygamer_gg ,Pog,2021-07-16 15:25:29
arise92,healthygamer_gg ,KEKW,2021-07-16 15:25:29
luizo094,healthygamer_gg ,HYPE Pog,2021-07-16 15:25:29
fahd_khan,healthygamer_gg ,OOOO LETS GOOOOO,2021-07-16 15:25:30
rebel17tv,healthygamer_gg ,LULW,2021-07-16 15:25:30
goofballguiness,healthygamer_gg ,LMAOOO,2021-07-16 15:25:30
hubeyeye,healthygamer_gg ,GIGACHAT YEP,2021-07-16 15:25:30
sbpark,healthygamer_gg ,<3,2021-07-16 15:25:31
lilsmokeytv,healthygamer_gg ,OMEGALUL,2021-07-16 15:25:31
shouury,healthygamer_gg ,Pog,2021-07-16 15:25:31
maulds,healthygamer_gg ,monkaW,2021-07-16 15:25:31
burstlance,healthygamer_gg ,Pog,2021-07-16 15:25:31
floki_963,healthygamer_gg ,monkaW,2021-07-16 15:25:31
aquacat_,healthygamer_gg ,YESSSS chainbGO chainbGO chainbGO chainbGO chainbGO chainbGO chainbGO,2021-07-16 15:25:31
canef13,healthygamer_gg ,LESGOOOOOOOOOO,2021-07-16 15:25:31
l_charles_l,healthygamer_gg ,OMEGALUL,2021-07-16 15:25:31
shaik_12,healthygamer_gg ,KEKW,2021-07-16 15:25:31
feelimbz,healthygamer_gg ,LUL LUL LUL LUL,2021-07-16 15:25:31
2ezpz2plzme,healthygamer_gg ,AOOOOE AOOOOE,2021-07-16 15:25:31
replaykay,healthygamer_gg ,LUL,2021-07-16 15:25:31
ideccclan,healthygamer_gg ,LET'S GOOOOOO,2021-07-16 15:25:31
jim2be,healthygamer_gg ,LETS GOO DOM,2021-07-16 15:25:32
sovune,healthygamer_gg ,OOOO,2021-07-16 15:25:32
blackflash03,healthygamer_gg ,monkaOMEGA,2021-07-16 15:25:32
jumpcaptain,healthygamer_gg ,KEKW,2021-07-16 15:25:32
rexhappy,healthygamer_gg ,LESSS GOOOOO,2021-07-16 15:25:32
0bi_wanjabroni,healthygamer_gg ,pugLego pugLego,2021-07-16 15:25:32
rafa_pker,healthygamer_gg ,<3 <3 <3 <3 <3,2021-07-16 15:25:32
stigjo,healthygamer_gg ,monkaW,2021-07-16 15:25:32
lmdoubleg,healthygamer_gg ,Pumped Pog,2021-07-16 15:25:33
bestatnothing,healthygamer_gg ,OMEGALUL,2021-07-16 15:25:33
a_salt_rifle,healthygamer_gg ,Pog,2021-07-16 15:25:33
captain_mushu,healthygamer_gg ,yess!!!,2021-07-16 15:25:33
the_mc_,healthygamer_gg ,PogU,2021-07-16 15:25:33
lavallur,healthygamer_gg ,KEKW,2021-07-16 15:25:33
kry_before_sleep,healthygamer_gg ,OMEGALUL,2021-07-16 15:25:33
tankguy21,healthygamer_gg ,SMOrc Clap,2021-07-16 15:25:33
funguy_96,healthygamer_gg ,Pog,2021-07-16 15:25:33
mightylion,healthygamer_gg ,monkaS,2021-07-16 15:25:33
akaleh___,healthygamer_gg ,OMEGALUL,2021-07-16 15:25:33
hizao91,healthygamer_gg ,KEKW,2021-07-16 15:25:33
fantaikk,healthygamer_gg ,AAHAHAHA,2021-07-16 15:25:33
modxta23,healthygamer_gg ,monkaW,2021-07-16 15:25:33
geistnine,healthygamer_gg ,jesus christ LULW,2021-07-16 15:25:33
shandeeboi,healthygamer_gg ,VirtualHug VirtualHug VirtualHug VirtualHug VirtualHug VirtualHug VirtualHug,2021-07-16 15:25:33
silent_fart_,healthygamer_gg ,Less go manh Pog,2021-07-16 15:25:33
ksay1,healthygamer_gg ,Pog KEKW,2021-07-16 15:25:34
cookledoo,healthygamer_gg ,LULW,2021-07-16 15:25:34
phara91,healthygamer_gg ,LEGGOO <3 <3 <3 <3 <3 <3,2021-07-16 15:25:34
xbuttery,healthygamer_gg ,LULW,2021-07-16 15:25:34
distilledhoney,healthygamer_gg ,monkaW,2021-07-16 15:25:34
gecklord,healthygamer_gg ,<3 <3,2021-07-16 15:25:34
syrensmh,healthygamer_gg ,LMFAO OMEGALUL,2021-07-16 15:25:34
tray_56,healthygamer_gg ,Pog,2021-07-16 15:25:34
tiltproofnchill,healthygamer_gg ,LULW,2021-07-16 15:25:34
zeromugen,healthygamer_gg ,DESKCHAN,2021-07-16 15:25:34
baldestt,healthygamer_gg ,WAYTOODANK,2021-07-16 15:25:34
atnem,healthygamer_gg ,LET'S GOOOO,2021-07-16 15:25:35
fragiletostadas,healthygamer_gg ,LULW,2021-07-16 15:25:35
janneq216,healthygamer_gg ,OMEGALUL,2021-07-16 15:25:35
zedbrains,healthygamer_gg ,KEKW,2021-07-16 15:25:35
pogchamp_is_whack30303030,healthygamer_gg ,WutFace,2021-07-16 15:25:35
vi_neuro,healthygamer_gg ,monkaW,2021-07-16 15:25:35
georgikaradzhov,healthygamer_gg ,monkaW,2021-07-16 15:25:35
sleepfeast,healthygamer_gg ,lmao,2021-07-16 15:25:35
loern,healthygamer_gg ,monkaA,2021-07-16 15:25:35
aabbytries,healthygamer_gg ,poogggggg,2021-07-16 15:25:35
jarneghg,healthygamer_gg ,LETS GOO KEKW,2021-07-16 15:25:35
floorkiler,healthygamer_gg ,AOOOOE LETS GOOOO,2021-07-16 15:25:35
valeera_kreygasm,healthygamer_gg ,CHAD,2021-07-16 15:25:35
memolmedo,healthygamer_gg ,LMAOOOOOOOOOOOOOOOOO,2021-07-16 15:25:35
anteater____,healthygamer_gg ,WAYTOODANK,2021-07-16 15:25:35
aubro2,healthygamer_gg ,POG,2021-07-16 15:25:35
louis78100,healthygamer_gg ,KEKW,2021-07-16 15:25:35
moderatedman,healthygamer_gg ,LULW,2021-07-16 15:25:35
woollychu,healthygamer_gg ,Lmao,2021-07-16 15:25:35
rubb6969,healthygamer_gg ,Pog,2021-07-16 15:25:36
marz26,healthygamer_gg ,monkaW,2021-07-16 15:25:36
azrl3l,healthygamer_gg ,POGGERS,2021-07-16 15:25:36
mcballs,healthygamer_gg ,Pog,2021-07-16 15:25:36
sbhobbz,healthygamer_gg ,DESKCHAN,2021-07-16 15:25:36
mayoface,healthygamer_gg ,"@Domwindu thank you, good luck!",2021-07-16 15:25:36
tech_zz,healthygamer_gg ,POG,2021-07-16 15:25:36
elfabrush,healthygamer_gg ,orcish blood,2021-07-16 15:25:36
cuspeli,healthygamer_gg ,AOOOOE,2021-07-16 15:25:36
necrotizergaming,healthygamer_gg ,Pog,2021-07-16 15:25:36
lilgt2,healthygamer_gg ,Wwwwww,2021-07-16 15:25:37
cowievel,healthygamer_gg ,LULW,2021-07-16 15:25:37
tech_teller,healthygamer_gg ,LETS GOOOO AOOOOE,2021-07-16 15:25:37
pokrak1,healthygamer_gg ,PowerUpL EntropyWins PowerUpR,2021-07-16 15:25:38
justlikettcheerup,healthygamer_gg ,<3,2021-07-16 15:25:38
jackjoejacket,healthygamer_gg ,Thank u sir,2021-07-16 15:25:38
chardothiel,healthygamer_gg ,LULW,2021-07-16 15:25:38
maazegm,healthygamer_gg ,<3,2021-07-16 15:25:38
yhnu4,healthygamer_gg ,monkaW TOO FAR,2021-07-16 15:25:38
juniverse1,healthygamer_gg ,LES GOOOOOO,2021-07-16 15:25:38
wizardspell_,healthygamer_gg ,monkaW,2021-07-16 15:25:38
gabrielurena_,healthygamer_gg ,KEKW,2021-07-16 15:25:38
lyoon1595,healthygamer_gg ,monkaW,2021-07-16 15:25:38
therealjake9908,healthygamer_gg ,MonkaW lets go,2021-07-16 15:25:38
feenskee,healthygamer_gg ,LETS GOOOOOOOOOOOOOOOOOOOOOOOOO,2021-07-16 15:25:38
playernoname,healthygamer_gg ,LULW,2021-07-16 15:25:38
